FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Jesus,FWD,MCI,10500000,0,126,3.31578947368421,3.15789473684211e-07,1.2e-05,0,0,6,12,0,0,0,13,0,0,0,0,0,126,0,0,2,0,18,0,9,0,7,3.4,0,0,0,0,0,1660,0,0,0,473,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,2.7,3.8,4.1,3.7,4.7,4.1,3.9,2.5,3.6,2.6,3.8,3.1,3.1,4.0,3.0,2.3,3.7,3.7,3.2,3.2,3.2,4.7,3.1,3.1,3.3,2.9,3.1,3.7,3.3,3.7,2.4,4.1,4.7,3.0,3.2,2.9,3.8,3.2,204.9
Raul,Jimenez,FWD,WOL,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan,Johansen,MID,FUL,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jones,DEF,MUN,5500000,0,116,3.05263157894737,5.55023923444976e-07,2.10909090909091e-05,0,0,2,11,0,0,0,0,0,0,0,0,0,116,0,0,0,0,19,0,15,0,0,3.3,0,1,0,0,0,1973,0,0,0,554,Leicester,Brighton,Tottenham,Burnley,Watford,2.9,3.2,3.3,2.5,3.1,4.3,2.5,3.0,3.0,3.3,2.3,2.4,3.4,2.9,3.0,4.3,2.5,3.8,3.1,2.9,2.4,2.7,3.8,3.1,2.3,3.8,3.1,2.8,3.5,2.4,3.0,3.7,3.8,3.1,2.7,3.6,2.5,4.3,53.6
,Jonny,DEF,WOL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jorginho,MID,CHE,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Joselu,FWD,NEW,5000000,0,69,4.991204099772629e-27,9.98240819954526e-34,1.3800000000000002e-05,0,0,2,25,0,0,0,4,0,0,0,0,0,69,0,0,1,0,5,0,5,0,1,2.2,0,0,0,0,0,1703,0,0,0,227,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5
Diogo,Jota,MID,WOL,6500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Kabasele,DEF,WAT,4500000,0,68,1.7894736842105299,3.9766081871345e-07,1.5111111111111099e-05,0,0,5,43,0,0,0,2,0,0,0,0,0,68,0,0,0,0,2,0,6,0,0,0.5,0,1,0,0,0,2329,0,0,0,407,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,1.8,1.1,1.5,1.5,1.4,2.2,1.0,1.3,2.2,1.3,1.0,1.3,1.4,0.9,1.3,1.1,2.5,1.0,1.6,1.3,0.9,1.2,1.4,1.1,1.4,1.5,2.2,1.0,1.2,1.0,1.6,1.1,2.5,1.3,1.0,2.5,1.3,1.3,83.7
Younes,Kaboul,DEF,WAT,4500000,0,7,5.063540391073679e-28,1.12523119801637e-34,1.55555555555556e-06,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,151,0,0,0,35,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Elias,Kachunga,FWD,HUD,5000000,0,46,3.3274693998484195e-27,6.65493879969684e-34,9.2e-06,0,0,1,23,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,6,0,1,0.1,0,0,0,0,0,1327,0,0,0,151,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5
Sullay,Kaikai,MID,CRY,4500000,0,1,7.233629130105259e-29,1.60747314002339e-35,2.22222222222222e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,13,0,0,0,5,Fulham,Liverpool,Watford,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Aboubakar,Kamara,FWD,FUL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Kane,FWD,TOT,12500000,0,217,5.71052631578947,4.5684210526315796e-07,1.736e-05,0,0,5,34,0,0,0,29,0,0,0,0,0,217,0,0,1,0,31,0,15,0,2,34.0,0,0,0,0,0,3074,0,0,0,781,Newcastle,Fulham,Man Utd,Watford,Liverpool,6.8,8.1,5.7,6.7,7.0,7.1,6.9,8.1,6.8,7.1,7.1,6.8,6.5,6.2,8.0,7.0,7.6,6.8,8.1,8.1,7.1,6.8,7.1,7.8,7.9,8.0,6.6,5.4,7.3,7.0,7.8,5.9,8.1,7.9,6.0,7.9,7.1,7.8,407.4
N'Golo,Kante,MID,CHE,5000000,0,101,2.6578947368421098,5.31578947368421e-07,2.02e-05,0,0,3,32,0,0,0,1,0,0,0,0,0,101,0,0,0,0,9,0,16,0,2,16.9,0,0,0,0,0,2994,0,0,0,655,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,2.2,2.4,1.9,2.6,3.8,2.3,1.8,2.2,2.0,2.1,2.6,2.5,1.5,3.8,3.3,1.4,1.8,2.9,2.4,2.1,2.8,2.4,1.9,2.1,2.7,1.3,2.3,1.9,3.3,3.8,1.9,3.3,2.8,1.4,2.6,1.5,2.9,2.3,151.7
Loris,Karius,GLK,LIV,5000000,0,88,3.18279681724631e-26,6.36559363449263e-33,1.76e-05,0,0,1,14,0,31,0,0,0,0,0,0,0,88,0,0,0,0,5,0,10,0,0,0.2,0,0,0,1,0,1710,0,0,0,382,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9
Beram,Kayal,MID,BHA,4500000,0,25,1.80840728252632e-27,4.01868285005848e-34,5.55555555555556e-06,0,0,2,14,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,735,0,0,0,115,Watford,Man Utd,Liverpool,Fulham,Southampton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6
Michael,Keane,DEF,EVE,5000000,0,81,2.13157894736842,4.2631578947368395e-07,1.62e-05,0,0,3,46,0,0,0,0,0,0,0,0,0,81,0,0,0,0,11,0,7,0,1,2.2,0,0,0,0,0,2559,0,0,0,513,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,2.6,2.1,1.3,1.8,1.8,1.3,3.0,1.3,2.0,1.4,2.3,1.7,3.0,1.4,1.7,2.2,1.3,1.9,1.4,1.9,1.7,1.7,1.7,1.4,3.0,1.8,1.7,2.6,1.8,1.3,2.1,1.4,1.7,2.6,1.8,1.6,1.8,1.5,88.7
Neeskens,Kebano,MID,FUL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naby,Keita,MID,LIV,7500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Kelly,DEF,CRY,4000000,0,34,2.4594339042357897e-27,6.1485847605894696e-34,8.5e-06,0,0,1,21,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,4,0,0,6.9,0,1,0,0,0,1193,0,0,0,185,Fulham,Liverpool,Watford,Southampton,Huddersfield,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
,Kenedy,MID,NEW,5000000,0,51,3.689150856353679e-27,7.37830171270737e-34,1.0199999999999999e-05,0,0,1,9,0,0,0,2,0,0,0,0,0,51,0,0,0,0,5,0,6,0,2,2.9,0,0,0,0,0,1023,0,0,0,171,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4
Jonjoe,Kenny,DEF,EVE,4500000,0,50,3.61681456505263e-27,8.03736570011696e-34,1.11111111111111e-05,0,0,2,31,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2,0,5,0,2,0.3,0,0,0,0,0,1589,0,0,0,309,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5
,Ki Sung-yueng,MID,NEW,5000000,0,73,1.92105263157895,3.84210526315789e-07,1.4599999999999999e-05,0,0,2,29,0,0,0,2,0,0,0,0,0,73,0,0,0,0,9,0,5,0,2,0.3,0,0,0,0,0,1865,0,0,0,340,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,1.1,2.4,1.2,1.0,1.4,1.2,1.8,1.0,1.4,1.3,1.8,1.6,1.2,1.7,1.1,2.7,1.3,2.7,1.0,1.4,1.1,1.0,2.7,1.0,1.0,2.4,1.7,1.6,1.3,1.5,1.2,1.1,1.6,1.4,1.7,1.1,1.1,2.4,79.7
,Kiko Femenia,DEF,WAT,4500000,0,65,4.70185893456842e-27,1.0448575410152001e-33,1.44444444444444e-05,0,0,2,34,0,0,0,1,0,0,0,0,0,65,0,0,0,0,9,0,5,0,1,0.7,0,0,0,0,0,1709,0,0,0,389,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
Joshua,King,FWD,BOU,6500000,0,110,2.8947368421052597,4.45344129554656e-07,1.69230769230769e-05,0,0,3,38,0,0,0,8,0,0,0,0,0,110,0,0,0,0,10,0,7,0,4,4.8,0,0,0,0,0,2450,0,0,0,381,Cardiff City,West Ham,Everton,Chelsea,Leicester,4.1,2.5,3.0,1.8,3.2,2.4,3.0,2.4,3.2,3.6,2.5,2.5,2.7,2.1,3.1,2.6,3.6,3.2,2.1,1.9,3.0,2.5,3.1,2.3,3.6,2.0,4.1,2.2,2.6,2.5,3.1,2.6,2.9,2.6,4.1,2.6,2.6,2.5,203.7
Davy,Klaassen,MID,EVE,6000000,0,7,0.18421052631578896,3.07017543859649e-08,1.16666666666667e-06,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,248,0,0,0,18,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
Ragnar,Klavan,DEF,LIV,4500000,0,78,5.64223072148211e-27,1.2538290492182499e-33,1.7333333333333302e-05,0,0,0,15,0,0,0,1,0,0,0,0,0,78,0,0,0,0,9,0,8,0,0,0.4,0,0,0,0,0,1449,0,0,0,384,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6
Anthony,Knockaert,MID,BHA,5500000,0,88,2.3157894736842097,4.21052631578947e-07,1.6e-05,0,0,4,29,0,0,0,3,0,0,0,0,0,88,0,0,0,0,6,0,11,0,1,0.6,0,0,0,0,0,2415,0,0,1,383,Watford,Man Utd,Liverpool,Fulham,Southampton,1.9,1.6,1.2,3.3,1.8,1.5,1.2,2.3,1.5,3.3,1.5,2.9,2.3,1.8,2.1,1.6,1.7,1.7,1.9,2.0,1.8,1.4,1.2,2.9,2.4,2.1,1.3,1.9,2.2,1.7,3.3,2.3,1.2,2.1,2.9,1.9,1.5,1.2,149.1
Sead,Kolasinac,DEF,ARS,5000000,0,108,3.0516872892631604e-21,6.103374578526309e-28,2.1600000000000003e-05,0,0,3,30,0,0,0,2,0,0,0,0,0,108,0,0,0,0,6,0,10,0,4,3.0,0,0,0,0,0,2146,0,0,0,510,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3
Vincent,Kompany,DEF,MCI,5500000,0,60,1.57894736842105,2.87081339712919e-07,1.09090909090909e-05,0,0,6,11,0,0,0,1,0,0,0,0,0,60,0,0,0,0,2,0,6,0,1,2.1,0,0,0,0,0,1394,0,0,0,326,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.8,1.1,2.0,1.1,2.2,2.0,1.5,0.8,1.1,0.9,1.3,1.1,0.8,1.0,1.1,1.0,1.2,1.2,0.8,1.0,1.1,2.2,0.8,0.8,1.0,1.3,0.9,1.1,0.8,1.4,0.9,2.0,2.2,1.0,1.2,0.8,1.0,1.1,59.2
Terence,Kongolo,DEF,HUD,4500000,0,30,2.17008873903158e-27,4.82241942007017e-34,6.66666666666667e-06,0,0,0,14,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,2,0,0,0.3,0,0,0,0,0,1047,0,0,0,182,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7
Laurent,Koscielny,DEF,ARS,5500000,0,100,2.63157894736842,4.78468899521531e-07,1.81818181818182e-05,0,0,4,32,0,0,0,2,0,0,0,0,0,100,0,0,0,0,16,0,9,0,0,0.2,0,0,0,0,0,2225,0,0,0,556,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.0,0.0,0.0,0.0,0.0,2.7,3.0,3.3,2.3,2.2,2.5,3.7,1.8,2.7,2.0,2.5,2.3,2.5,2.6,2.0,3.7,2.0,2.9,3.7,1.9,2.0,2.9,2.3,2.1,2.5,3.3,2.4,2.2,2.5,2.7,1.8,3.1,2.0,95.5
Cheikhou,Kouyate,MID,CRY,5000000,0,86,2.26315789473684,4.52631578947368e-07,1.7199999999999998e-05,0,0,5,56,0,0,0,2,0,0,0,0,0,86,0,0,0,0,2,0,7,0,3,0.5,0,0,0,0,0,2798,0,0,0,367,Fulham,Liverpool,Watford,Southampton,Huddersfield,2.8,1.4,1.8,2.2,1.7,1.9,1.6,3.2,1.5,1.9,1.2,1.5,1.1,2.0,1.4,1.7,2.3,1.1,3.2,1.6,2.8,2.3,1.1,1.7,3.2,2.2,1.8,1.5,1.6,1.8,1.1,2.1,1.4,1.1,1.4,1.9,2.8,2.0,106.1
Alexandre,Lacazette,FWD,ARS,9500000,0,138,3.63157894736842,3.8227146814404396e-07,1.45263157894737e-05,0,0,1,28,0,0,0,14,0,0,0,0,0,138,0,0,0,0,11,0,10,0,5,4.6,0,0,0,0,0,2197,0,0,0,543,Man City,Chelsea,West Ham,Cardiff City,Newcastle,3.7,2.6,4.2,4.5,3.5,4.2,4.2,4.5,4.4,3.5,3.6,5.2,3.8,3.7,2.8,4.3,3.6,4.1,3.7,2.9,5.2,3.5,3.3,5.2,3.0,3.6,4.4,4.5,3.0,3.5,4.5,4.2,3.5,3.5,4.2,3.6,4.4,3.4,258.0
Adam,Lallana,MID,LIV,7000000,0,13,9.40371786913684e-28,1.3433882670195498e-34,1.85714285714286e-06,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,2.8,0,0,0,0,0,234,0,0,0,37,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3
Erik,Lamela,MID,TOT,6500000,0,55,1.98924801077895e-26,3.06038155504453e-33,8.46153846153846e-06,0,0,4,12,0,0,0,2,0,0,0,0,0,55,0,0,0,0,1,0,4,0,4,0.3,0,0,0,0,0,826,0,0,0,186,Newcastle,Fulham,Man Utd,Watford,Liverpool,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7
Manuel,Lanzini,MID,WHU,6500000,0,106,2.78947368421053,4.2914979757084997e-07,1.6307692307692302e-05,0,0,4,44,0,0,0,5,0,0,0,0,0,106,0,0,1,0,11,0,6,0,7,0.1,0,0,0,0,0,2039,0,0,0,470,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.0,0.0,0.0,0.0,0.0,2.3,2.1,2.0,2.1,2.5,2.8,2.4,1.6,2.0,4.0,2.8,3.5,3.1,2.4,2.2,2.5,2.6,2.2,3.5,2.0,2.3,4.0,1.4,2.6,3.5,2.9,2.6,1.8,1.6,3.1,1.6,3.0,2.5,168.8
Aymeric,Laporte,DEF,MCI,5500000,0,35,1.2658850977684198e-26,2.3016092686698597e-33,6.36363636363636e-06,0,0,1,5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,2,0,4,0,0,0.7,0,0,0,0,0,806,0,0,0,204,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4
Jamaal,Lascelles,DEF,NEW,5000000,0,116,3.05263157894737,6.10526315789474e-07,2.3199999999999998e-05,0,0,5,31,0,0,0,3,0,0,0,0,0,116,0,0,0,0,9,0,9,0,0,9.2,0,0,0,0,0,2927,0,0,0,567,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,3.3,3.8,3.6,2.4,3.0,2.8,2.9,2.5,3.8,2.9,3.7,2.9,2.5,3.1,2.7,4.3,2.5,4.3,2.5,3.1,3.2,3.0,4.3,3.0,2.7,3.8,3.1,3.1,2.5,3.3,2.3,2.4,3.4,2.3,3.5,3.2,3.1,3.8,111.5
Maxime,Le Marchand,DEF,FUL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian,Lejeune,DEF,NEW,4500000,0,66,1.73684210526316,3.8596491228070203e-07,1.4666666666666698e-05,0,0,3,32,0,0,0,0,0,0,0,0,0,66,0,0,0,0,6,0,5,0,2,0.1,0,0,0,0,0,2103,0,0,0,406,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.0,0.0,0.0,0.0,0.0,1.1,1.2,1.0,1.7,1.2,1.6,1.2,1.0,1.3,1.1,2.5,1.0,2.5,1.0,1.3,1.3,1.2,2.5,1.2,1.1,2.2,1.3,1.3,1.0,1.4,0.9,0.9,1.4,0.9,1.5,1.3,1.3,2.2,78.9
Mario,Lemina,MID,SOU,5000000,0,58,1.5263157894736799,3.05263157894737e-07,1.1599999999999999e-05,0,0,2,31,0,0,0,1,0,0,0,0,0,58,0,0,0,0,5,0,4,0,1,0.2,0,0,0,0,0,1715,0,0,0,337,Burnley,Everton,Leicester,Crystal Palace,Brighton,1.1,0.8,1.2,0.8,1.0,0.8,1.9,0.8,0.8,1.0,0.8,1.2,1.9,0.8,0.8,1.9,1.0,0.9,1.2,0.8,0.8,1.0,1.0,1.1,0.8,2.2,0.8,2.2,0.8,0.8,1.0,0.8,0.8,2.2,0.8,1.1,0.9,1.1,67.8
